NUMBER xcentroid ycentroid ellipticity orientation equivalent_radius kron_flux ra dec flag
415 1958.59 649.97 0.14 -7.68 7.57 24.666037438724732 328.3116695722092 17.63478251703837 1
424 168.98 656.59 0.16 77.73 4.33 10.550822823823973 328.4796109340417 17.63705761072905 1
428 1252.75 659.82 0.37 -66.46 3.95 5.58818412246338 328.37776918097256 17.635917983335684 1
451 456.39 688.92 0.57 36.68 5.29 10.683571815299814 328.4530168768605 17.639468830876112 1
453 1359.23 693.36 0.1 -42.83 3.87 5.404720517651872 328.3676440161543 17.638852745256965 1
492 1583.0 734.98 0.11 14.96 2.65 3.1942397355570513 328.34647424545204 17.642453234158427 1
497 834.92 736.93 0.25 -47.47 1.6 1.384984920015949 328.4173560484503 17.643276043402903 1
503 416.98 744.93 0.34 -10.78 2.19 3.3101256949354356 328.4566751376072 17.64454205059599 1
514 921.18 762.19 0.27 -84.86 5.5 11.817817170994093 328.4091581475647 17.64545482498161 1
517 1654.7 759.72 0.42 57.43 2.39 2.792707180995866 328.3397088300432 17.644635998241245 1
545 63.62 786.4 0.24 86.45 1.95 2.115235062016897 328.48920394466006 17.648764185387694 2
546 1238.25 786.66 0.16 15.21 2.65 3.923987450185486 328.379015717761 17.647349782406337 1
616 1390.92 876.58 0.57 -56.33 3.14 5.84052356294208 328.36444101673936 17.65533559779411 1
658 1256.43 923.51 0.29 -88.18 4.51 9.643165544511504 328.3771560540336 17.65969832765237 2
670 624.57 942.08 0.28 -26.35 3.34 6.313571016851554 328.43709638639814 17.662025832032572 1
673 256.82 943.01 0.17 36.14 2.59 3.8245276333114315 328.47142719999204 17.662503876575535 1
674 676.81 946.3 0.22 -68.86 3.57 5.94223895242743 328.4321661420117 17.662350874399714 1
676 369.86 949.52 0.05 -58.74 4.11 7.416459815872699 328.46094795569275 17.66296821342451 1
682 1340.68 958.44 0.45 27.36 3.7 6.155402160619332 328.36912203004385 17.662779762802597 1
689 1303.57 962.22 0.32 73.68 1.95 2.2482460167788823 328.37264164713923 17.663156387600054 1
699 720.72 969.67 0.45 -12.27 4.07 7.577811155150344 328.4279976177241 17.66441803205976 1
701 1521.05 975.24 0.16 -79.03 2.65 3.0757554471857294 328.3520294195575 17.66413123289682 1
714 1395.74 994.34 0.49 -0.72 4.44 8.260599147610371 328.36386513281417 17.66597532982141 1
737 1822.0 1021.46 0.71 -23.38 1.6 2.1518553409983356 328.3237548831925 17.66802422462596 1
766 1523.0 1043.32 0.37 -53.95 1.69 1.5987009177132019 328.35177775923313 17.67027963547654 2
780 1563.49 1063.79 0.04 -11.69 2.11 1.771180679039862 328.34793764260706 17.672088458953343 2
783 1274.45 1073.06 0.26 -37.7 5.94 11.220653176254455 328.37530311176386 17.67322484650941 1
793 1368.41 1077.28 0.39 47.81 2.39 3.3914810284229833 328.36637825677104 17.673509487803635 1
807 497.11 1087.86 0.36 12.15 2.65 3.931277311430636 328.44894288318375 17.675311039376464 1
814 770.73 1091.41 0.22 -26.85 2.11 2.332750411942122 328.42315430313835 17.6753889834516 1
818 354.56 1096.97 0.33 -72.44 3.52 5.528516365808301 328.46223362075705 17.676246982047086 2
844 1909.1 1126.06 0.29 67.63 2.46 3.9743250725096995 328.3155696408508 17.677325492671798 1
867 976.2 1146.91 0.3 77.9 2.52 3.680364729726883 328.4035983558902 17.68022454461449 2
872 419.68 1152.64 0.39 75.71 3.66 6.158339536985449 328.4561084004338 17.681212498844403 1
893 1686.53 1165.67 0.4 19.89 2.39 2.7899200824684636 328.3362753676036 17.681147054944976 2
943 1487.17 1227.09 0.34 31.45 3.19 4.558869809549586 328.3550001214153 17.68693491662698 1
949 1271.47 1232.99 0.19 -1.23 1.6 1.1644895590939026 328.37544105045515 17.68772244970365 1
951 1705.76 1235.24 0.09 10.08 2.11 2.562419266120161 328.3344187894692 17.687392284523998 1
962 1865.67 1243.61 0.29 -47.19 2.33 3.6572937862966004 328.31950269206993 17.68792758759019 2
986 731.49 1271.92 0.36 -23.73 1.95 2.4782573989083456 328.4266699534582 17.691765412688426 1
989 1929.72 1277.58 0.24 39.88 3.91 7.698810650075131 328.3135509056511 17.6908809002674 1
1015 1961.76 1304.8 0.26 80.55 2.03 2.4006958216323366 328.3105793434822 17.69326811282964 2
1026 589.49 1323.32 0.58 11.53 9.37 24.51127475939471 328.4399858394211 17.696503926432147 1
1054 1375.03 1351.2 0.08 -26.67 6.68 15.818608010634192 328.3655143653252 17.698298727885227 1
1067 1027.2 1361.1 0.09 61.39 4.72 9.142701618755375 328.3985305293542 17.69958708390599 1
1074 1143.19 1365.12 0.49 -58.19 3.04 4.999042872576951 328.38750722016215 17.699831648529482 2
1113 1448.73 1401.61 0.21 29.38 2.11 2.6531568182682905 328.35850033903546 17.70275371248566 1
1139 483.98 1426.17 0.14 -42.71 2.82 3.7286297367489496 328.4497082931039 17.705812416459775 1
1150 1122.74 1441.23 0.3 -25.59 4.48 7.296772490247061 328.38937293690213 17.706737177914555 1
1157 873.46 1445.03 0.38 -74.49 2.33 3.0766939964539564 328.4130164720029 17.70730970649077 2
1166 1767.42 1455.61 0.26 39.54 4.03 5.413069153157388 328.3285309158294 17.707108731626263 1
1178 1890.3 1464.14 0.59 59.52 1.87 2.150868427700085 328.3171146573115 17.70764457973438 2
1189 1023.67 1477.5 0.08 78.06 3.83 7.436050970364084 328.39873640400515 17.710112879242843 1
1195 1575.2 1480.35 0.25 -64.73 4.92 8.83939767747964 328.3465233115329 17.7096577030754 2
1196 1055.92 1480.92 0.08 -11.18 3.04 4.0204658954724035 328.39567287046475 17.710390464243048 1
1197 1397.23 1481.02 0.19 -66.35 3.04 5.227351448780454 328.3633124763509 17.709987696501607 2
1203 1580.02 1487.67 0.08 85.19 2.59 2.4429078946771927 328.34606637191035 17.710307765783813 1
1213 965.75 1500.18 0.56 -28.71 2.39 3.440848546149712 328.40420220193874 17.712212568089168 1
1225 1239.82 1517.38 0.25 47.35 4.18 7.584454640818885 328.37819100217206 17.71347519241577 1
1229 1604.77 1516.95 0.34 84.03 1.78 2.063259757658506 328.3437248589926 17.712896937313943 1
1230 1272.58 1522.02 0.45 79.5 4.26 7.197198661577811 328.37508180986214 17.71385170089614 2
1244 1188.15 1535.67 0.5 73.55 2.03 2.3869726487894125 328.38307209348574 17.715186066303655 2
1248 1501.64 1545.07 0.24 62.2 4.75 7.796020542070675 328.35341205137263 17.71559404910063 1
1264 388.48 1556.95 0.56 -24.18 4.51 6.932109819413379 328.4583408260321 17.71754498534756 1
1282 977.3 1570.27 0.28 -50.62 2.59 3.4453784253305577 328.40301978076104 17.71851739312085 2
1303 1375.61 1596.59 0.08 3.97 7.31 19.47044793562595 328.36527311762256 17.72041863312677 1
1305 1397.3 1595.21 0.14 87.57 3.7 6.195352870286838 328.3632245388683 17.720261759207702 1
1314 1370.72 1608.84 0.51 36.47 1.6 1.5623695661206813 328.3657255677543 17.721525592766554 1
1319 1099.59 1622.0 0.46 -42.49 6.26 12.493363575836227 328.3913742595981 17.723053605022987 1
1325 1519.89 1621.27 0.52 10.18 1.87 2.168368609744415 328.35165249678806 17.722400010195845 1
1348 497.31 1650.47 0.32 -55.83 3.39 5.260812134504627 328.44802962977764 17.725909466920054 1
1361 321.02 1668.94 0.39 -58.4 1.6 1.9896009335974647 328.4643102893202 17.72750530046324 1
1369 1457.44 1680.67 0.17 -81.68 7.16 18.737910399060446 328.35749906988576 17.727824427194903 1
1383 590.88 1700.1 0.25 74.89 13.66 65.76901330084806 328.4391966216509 17.730340270701852 1
1391 919.77 1695.86 0.07 35.92 4.92 7.482289373649835 328.40828747318534 17.72983801287519 1
1395 912.7 1706.75 0.51 63.16 5.75 12.284544651975894 328.4089386150458 17.730817838060762 1
1404 1788.03 1713.23 0.31 74.01 3.83 8.082550813466728 328.32656033409467 17.730064391118354 1
1411 900.2 1724.33 0.29 88.04 3.83 6.2304663037319035 328.4100912635524 17.732398528732165 1
1414 1790.39 1725.1 0.26 46.54 1.78 1.982706248526164 328.32634154394674 17.731112808426094 1
1422 1275.98 1742.69 0.36 80.55 4.18 6.798005387630102 328.37456954169767 17.733651588136976 1
1429 1373.57 1754.92 0.35 50.56 3.43 6.193412767195711 328.365353924901 17.73459613649424 1
1435 934.54 1766.75 0.57 -58.38 7.38 19.08771967825571 328.4067869371117 17.736164075301303 1
1454 793.22 1782.96 0.08 -65.79 4.89 7.581903308418009 328.42006641620594 17.737685735620705 1
1463 741.64 1791.44 0.48 53.63 1.95 3.2164896061214474 328.4248934429776 17.738457486837174 1
1464 1843.99 1790.67 0.46 6.12 2.76 4.256379818278033 328.32138613823696 17.73678809722052 2
1466 110.03 1797.27 0.73 82.96 2.71 5.9898493885072694 328.48317092469057 17.738653940386317 1
1468 1508.78 1801.13 0.57 -80.9 5.56 13.293345776235022 328.3526127724303 17.738471871850557 1
1473 1779.36 1808.1 0.35 87.85 6.75 17.44029372646142 328.32736794510674 17.738491709981375 1
1474 1676.56 1803.27 0.11 -54.21 2.59 3.522101023063408 328.33692191881823 17.738308644099195 1
1495 1486.46 1840.03 0.14 30.73 4.11 6.085805353955888 328.35468981695357 17.741968125421582 1
1496 332.11 1842.99 0.55 -86.65 2.88 6.497069922939281 328.46280978090573 17.742910633707346 1
1506 107.41 1860.41 0.71 60.31 1.78 2.8531536322532407 328.4831874090182 17.744180400026544 1
1514 1921.04 1872.28 0.23 -52.95 3.09 6.28658501774202 328.31431874004033 17.743764727571527 1
1516 1409.82 1878.12 0.27 32.32 4.26 7.624267120565566 328.36186440694485 17.745487551482835 1
1525 1019.26 1893.74 0.38 -66.86 5.35 9.597709391944012 328.398612836338 17.747392596160033 1
1529 1041.95 1896.02 0.44 42.31 3.43 5.856093158335318 328.3964732745542 17.747573900091552 1
1530 1445.89 1895.03 0.03 -78.68 2.52 3.175954584316481 328.35846970818153 17.746917952744703 1
1555 1343.87 1955.34 0.38 55.97 4.44 7.583219848370288 328.3680056548871 17.752428039691928 1
1561 731.56 1961.61 0.32 35.09 4.15 9.373216541575196 328.4254788474503 17.75352319716539 1
1574 833.27 1979.23 0.2 -50.28 4.03 7.977095416610727 328.4159302961868 17.755056009295657 1
1587 1862.83 2006.58 0.46 34.54 8.65 28.696901812712547 328.3197282467453 17.755687224855496 1
1593 1190.79 2004.85 0.18 66.78 4.07 6.697678429700799 328.3823360917795 17.757020153155516 1
1595 424.61 2004.36 0.12 -45.2 2.03 2.5388499169268757 328.45381832156426 17.75714542966179 1
1599 1024.65 2008.52 0.57 39.28 1.6 1.5207910130091742 328.3979330436957 17.75752230282958 2
1605 1421.46 2029.47 0.48 40.26 3.91 7.338693311131829 328.360688012202 17.758806225203706 2
1623 2007.97 1480.23 0.84 -84.72 41.37 8006.903339527305 328.30627156877154 17.708846098059702 1
1649 397.82 444.34 0.27 56.0 7.23 19.67178447110497 328.4584772031648 17.617805530089388 1
1655 441.48 490.24 0.31 68.47 5.14 9.317955465404598 328.4544272970107 17.621786380327162 1
1656 433.31 491.85 0.3 25.53 7.46 20.785974213911285 328.45518692929505 17.62194423150914 1
1683 1210.99 696.17 0.16 -89.86 2.03 2.1429076042382276 328.3816930307467 17.639220386972838 2
1684 1210.5 701.48 0.26 -78.55 2.65 3.6126228692940017 328.3817342492852 17.63969829786691 2
1690 2007.34 745.16 0.5 -50.57 5.44 14.721717462260237 328.30701929027003 17.64323139021905 1
1709 130.35 1118.57 0.77 82.95 2.19 2.5255570430334733 328.48287089547676 17.67833890391364 1
1721 529.82 1177.61 0.12 -11.05 2.46 2.605013803294365 328.4457770224584 17.683387077786488 1
1724 404.19 1220.78 0.32 -72.58 5.17 12.243417955520849 328.4574659279749 17.68736008761888 1
1746 1212.0 1285.96 0.43 30.56 8.59 20.814181362723964 328.38104346677306 17.692588194764095 1
1750 976.98 1315.97 0.29 43.09 17.96 104.12017784679705 328.40335021070445 17.695548046652704 1
1777 124.26 1440.85 0.81 -84.91 3.19 6.464263804102042 328.482872248305 17.70712840090517 2
1782 1108.7 1444.42 0.13 -74.97 5.61 9.433862392326652 328.3907026330692 17.70704017641231 1
1788 459.95 1464.43 0.24 -32.93 5.2 9.92979240583135 328.4518827298513 17.709254817779904 1
1802 1317.63 1535.1 0.1 -83.87 6.1 10.275866936561533 328.370804298364 17.714970692226814 1
1825 691.07 1702.6 0.27 89.28 3.61 6.80142704777877 328.429809851497 17.73054967636957 1
1829 517.95 1774.19 0.24 58.14 4.82 9.577096786840153 328.4458276604876 17.736925009758245 1
1830 510.48 1780.06 0.24 -27.08 6.56 13.361089234291082 328.44650771378065 17.737443887833045 1
1834 1372.27 1786.2 0.55 -3.59 5.01 12.932669425886733 328.3654545480542 17.737386931112198 1
1838 1340.47 1859.06 0.24 -17.57 7.72 19.5307226231634 328.36839622969876 17.7439159369159 1
1840 1963.25 1923.49 0.42 34.67 6.13 13.987545951914575 328.31048193192083 17.74812315131708 1
1841 1532.34 1953.24 0.45 47.9 5.26 12.21600648109581 328.3503533328911 17.751879373227137 1
1842 1530.43 1962.77 0.15 54.02 5.64 10.436929855761225 328.35052853503 17.75272194190013 1
